source	target	lib	tfidfMax	tfidfDistances
0197WakicIbnJarrah.Zuhd.JK011365-ara1	Shamela021545.txt	raw_ShamelaY19	0.966	[0.966]
0197WakicIbnJarrah.Zuhd.JK011365-ara1	0197WakicIbnJarrah.Zuhd.Shamela0021545-ara1	RELEASE	0.96382	[0.96382]
0197WakicIbnJarrah.Zuhd.JK011365-ara1	21545.json	RAWrabicaShamAY2	0.96322	[0.96322]
0197WakicIbnJarrah.Zuhd.JK011365-ara1	0235IbnAbiShayba.Adab.JK009175-ara1	RELEASE	0.92119	[0.92119]
0197WakicIbnJarrah.Zuhd.JK011365-ara1	38030.json	RAWrabicaShamAY3	0.91509	[0.91509]
0197WakicIbnJarrah.Zuhd.JK011365-ara1	0224QasimIbnSalam.FadailQuran.JK011565-ara1	RELEASE	0.91483	[0.91483, 0.9132]
0197WakicIbnJarrah.Zuhd.JK011365-ara1	0243HannadIbnSari.Zuhd.Shamela0013027-ara1	RELEASE	0.91437	[0.91437, 0.91377]
0197WakicIbnJarrah.Zuhd.JK011365-ara1	13027.json	RAWrabicaShamAY2	0.91429	[0.91429]
0197WakicIbnJarrah.Zuhd.JK011365-ara1	12524.json	RAWrabicaShamAY2	0.91032	[0.91032]
0197WakicIbnJarrah.Zuhd.JK011365-ara1	0224QasimIbnSalam.FadailQuran.Shamela0012524-ara1	RELEASE	0.91005	[0.91005]
0197WakicIbnJarrah.Zuhd.JK011365-ara1	Sham30K0033906	RAWrabica020000	0.90701	[0.90701]
0197WakicIbnJarrah.Zuhd.JK011365-ara1	0227IbnMansurKhurasani.Sunan.JK001473-ara1	RELEASE	0.90634	[0.90634]
0197WakicIbnJarrah.Zuhd.JK011365-ara1	0235IbnAbiShayba.Adab.Shamela0000638-ara1	RELEASE	0.90562	[0.90562, 0.90528]
0197WakicIbnJarrah.Zuhd.JK011365-ara1	0430AbuNucaymIsbahani.Salat.ShamAY0033694-ara1	RELEASE	0.90544	[0.90544, 0.90473]
0197WakicIbnJarrah.Zuhd.JK011365-ara1	13047.bok.json	RAWrabicaSham19Y	0.90535	[0.90535]
0197WakicIbnJarrah.Zuhd.JK011365-ara1	13047.json	RAWrabicaShamAY2	0.905	[0.905]
0197WakicIbnJarrah.Zuhd.JK011365-ara1	0228IbnHammadKhuzaci.Fitan.Shamela0013047-ara1	RELEASE	0.905	[0.905]
0197WakicIbnJarrah.Zuhd.JK011365-ara1	0228IbnHammadKhuzaci.Fitan.JK000025-ara1	RELEASE	0.90482	[0.90482]
0197WakicIbnJarrah.Zuhd.JK011365-ara1	0243HannadIbnSari.Zuhd.JK000085-ara1	RELEASE	0.90476	[0.90476]
0197WakicIbnJarrah.Zuhd.JK011365-ara1	0228IbnHammadKhuzaci.Fitan.Shia003470-ara1	RELEASE	0.9045	[0.9045, 0.90338]
