source	target	lib	tfidfMax	tfidfDistances
0197WakicIbnJarrah.NuskhatWakic.JK000613-ara1	0197WakicIbnJarrah.NuskhatWakic.Shia001882-ara1	RELEASE	0.99375	[0.99375]
0197WakicIbnJarrah.NuskhatWakic.JK000613-ara1	0197WakicIbnJarrah.NuskhatWakic.Shamela0023118-ara1	RELEASE	0.98932	[0.98932]
0197WakicIbnJarrah.NuskhatWakic.JK000613-ara1	23118.json	RAWrabicaShamAY2	0.97403	[0.97403]
0197WakicIbnJarrah.NuskhatWakic.JK000613-ara1	Shamela023118.txt	raw_ShamelaY19	0.95729	[0.95729]
0197WakicIbnJarrah.NuskhatWakic.JK000613-ara1	0243HannadIbnSari.Zuhd.Shamela0013027-ara1	RELEASE	0.83727	[0.83727]
0197WakicIbnJarrah.NuskhatWakic.JK000613-ara1	13027.json	RAWrabicaShamAY2	0.83644	[0.83644]
0197WakicIbnJarrah.NuskhatWakic.JK000613-ara1	0243HannadIbnSari.Zuhd.JK000085-ara1	RELEASE	0.82866	[0.82866]
0197WakicIbnJarrah.NuskhatWakic.JK000613-ara1	0197WakicIbnJarrah.Zuhd.Shamela0021545-ara1	RELEASE	0.82604	[0.82604]
0197WakicIbnJarrah.NuskhatWakic.JK000613-ara1	21545.json	RAWrabicaShamAY2	0.82335	[0.82335]
0197WakicIbnJarrah.NuskhatWakic.JK000613-ara1	Shamela021545.txt	raw_ShamelaY19	0.82091	[0.82091]
0197WakicIbnJarrah.NuskhatWakic.JK000613-ara1	33971.json	RAWrabicaShamAY2	0.81398	[0.81398]
0197WakicIbnJarrah.NuskhatWakic.JK000613-ara1	0257AbuSacidAshajj.Juz.Shamela0026353-ara1	RELEASE	0.81095	[0.81095]
0197WakicIbnJarrah.NuskhatWakic.JK000613-ara1	1313.json	RAWrabicaShamAY1	0.8075	[0.8075]
0197WakicIbnJarrah.NuskhatWakic.JK000613-ara1	0168IbnTahman.Mashyakha.JK000625-ara1	RELEASE	0.80487	[0.80487]
0197WakicIbnJarrah.NuskhatWakic.JK000613-ara1	0168IbnTahman.Mashyakha.Shamela0024831-ara1	RELEASE	0.80421	[0.80421]
0197WakicIbnJarrah.NuskhatWakic.JK000613-ara1	Shamela026353.txt	raw_ShamelaY19	0.80231	[0.80231]
0197WakicIbnJarrah.NuskhatWakic.JK000613-ara1	Sham30K0044089	RAWrabica030000	0.79921	[0.79921]
0197WakicIbnJarrah.NuskhatWakic.JK000613-ara1	0235IbnAbiShayba.Iman.Shamela0007767-ara1	RELEASE	0.79782	[0.79782]
0197WakicIbnJarrah.NuskhatWakic.JK000613-ara1	Shamela024831.txt	raw_ShamelaY19	0.7968	[0.7968]
0197WakicIbnJarrah.NuskhatWakic.JK000613-ara1	0235IbnAbiShayba.Adab.Shamela0000638-ara1	RELEASE	0.79226	[0.79226]
0197WakicIbnJarrah.NuskhatWakic.JK000613-ara1	0204AbuDawudTayalisi.Musnad.Shia001885-ara1	RELEASE	0.7921	[0.7921]
0197WakicIbnJarrah.NuskhatWakic.JK000613-ara1	0204AbuDawudTayalisi.Musnad.Shamela0001456-ara1	RELEASE	0.79188	[0.79188]
0197WakicIbnJarrah.NuskhatWakic.JK000613-ara1	0261Muslim.Sahih.Shia001723Vols-ara1	RELEASE	0.79159	[0.79159]
0197WakicIbnJarrah.NuskhatWakic.JK000613-ara1	0204AbuDawudTayalisi.Musnad.JK000470-ara1	RELEASE	0.79123	[0.79123]
0197WakicIbnJarrah.NuskhatWakic.JK000613-ara1	33938.json	RAWrabicaShamAY2	0.79107	[0.79107]
0197WakicIbnJarrah.NuskhatWakic.JK000613-ara1	0204AbuDawudTayalisi.Musnad.ShamAY0033930-ara1	RELEASE	0.79103	[0.79103]
0197WakicIbnJarrah.NuskhatWakic.JK000613-ara1	0261Muslim.Sahih.Shamela0001727-ara1	RELEASE	0.79054	[0.79054]
0197WakicIbnJarrah.NuskhatWakic.JK000613-ara1	1456.bok.json	RAWrabicaSham19Y	0.79052	[0.79052]
0197WakicIbnJarrah.NuskhatWakic.JK000613-ara1	0399IbnAbiZamanaynIlbiri.RiyadJanna.Shamela0009698-ara1	RELEASE	0.78952	[0.78952]
0197WakicIbnJarrah.NuskhatWakic.JK000613-ara1	0261Muslim.Sahih.ShamAY0033938-ara1	RELEASE	0.78947	[0.78947]
0197WakicIbnJarrah.NuskhatWakic.JK000613-ara1	24831.json	RAWrabicaShamAY2	0.78889	[0.78889]
0197WakicIbnJarrah.NuskhatWakic.JK000613-ara1	33935.json	RAWrabicaShamAY2	0.78859	[0.78859]
0197WakicIbnJarrah.NuskhatWakic.JK000613-ara1	1456.json	RAWrabicaShamAY1	0.78749	[0.78749]
0197WakicIbnJarrah.NuskhatWakic.JK000613-ara1	0303Nasai.CamalYawmWaLayla.JK000735-ara1	RELEASE	0.78745	[0.78745]
0197WakicIbnJarrah.NuskhatWakic.JK000613-ara1	0245LuwaynMissisi.JuzHadith.Shamela0001459-ara1	RELEASE	0.78609	[0.78609]
0197WakicIbnJarrah.NuskhatWakic.JK000613-ara1	0161SufyanThawri.Hadith.Shamela0026548-ara1	RELEASE	0.78602	[0.78602]
0197WakicIbnJarrah.NuskhatWakic.JK000613-ara1	32955.json	RAWrabicaShamAY2	0.78583	[0.78583]
0197WakicIbnJarrah.NuskhatWakic.JK000613-ara1	0256Bukhari.Sahih.Shia001715Vols-ara1	RELEASE	0.78572	[0.78572]
0197WakicIbnJarrah.NuskhatWakic.JK000613-ara1	0303Nasai.CamalYawmWaLayla.Shamela0006772-ara1	RELEASE	0.78462	[0.78462]
0197WakicIbnJarrah.NuskhatWakic.JK000613-ara1	26548.json	RAWrabicaShamAY2	0.78417	[0.78417]
0197WakicIbnJarrah.NuskhatWakic.JK000613-ara1	0228IbnHammadKhuzaci.Fitan.Shia003470-ara1	RELEASE	0.7832	[0.7832]
0197WakicIbnJarrah.NuskhatWakic.JK000613-ara1	0305IbnZakariyaMutarriz.Fawaid.Shamela0009563-ara1	RELEASE	0.78252	[0.78252]
0197WakicIbnJarrah.NuskhatWakic.JK000613-ara1	0228IbnHammadKhuzaci.Fitan.ShamAY0033953-ara1	RELEASE	0.78251	[0.78251]
0197WakicIbnJarrah.NuskhatWakic.JK000613-ara1	9698.json	RAWrabicaShamAY1	0.78245	[0.78245]
0197WakicIbnJarrah.NuskhatWakic.JK000613-ara1	638.json	RAWrabicaShamAY1	0.78238	[0.78238]
0197WakicIbnJarrah.NuskhatWakic.JK000613-ara1	13091.json	RAWrabicaShamAY2	0.7819	[0.7819]
0197WakicIbnJarrah.NuskhatWakic.JK000613-ara1	0256Bukhari.Sahih.Shamela0001681-ara1	RELEASE	0.78185	[0.78185]
0197WakicIbnJarrah.NuskhatWakic.JK000613-ara1	0331IbnMukhalladCattar.Juz.Shamela0026359-ara1	RELEASE	0.78143	[0.78143]
0197WakicIbnJarrah.NuskhatWakic.JK000613-ara1	0228IbnHammadKhuzaci.Fitan.Shamela0013047-ara1	RELEASE	0.7812	[0.7812]
0197WakicIbnJarrah.NuskhatWakic.JK000613-ara1	0228IbnHammadKhuzaci.Fitan.JK000025-ara1	RELEASE	0.78077	[0.78077]
0197WakicIbnJarrah.NuskhatWakic.JK000613-ara1	Shamela026548.txt	raw_ShamelaY19	0.78058	[0.78058]
0197WakicIbnJarrah.NuskhatWakic.JK000613-ara1	0256Bukhari.AdabMufrad.JK000011-ara1	RELEASE	0.78055	[0.78055]
0197WakicIbnJarrah.NuskhatWakic.JK000613-ara1	0256Bukhari.AdabMufrad.Shia001922-ara1	RELEASE	0.78046	[0.78046]
0197WakicIbnJarrah.NuskhatWakic.JK000613-ara1	12991.json	RAWrabicaShamAY2	0.78034	[0.78034]
0197WakicIbnJarrah.NuskhatWakic.JK000613-ara1	0287IbnAbiCasim.Jihad.Shamela0013013-ara1	RELEASE	0.78033	[0.78033]
0197WakicIbnJarrah.NuskhatWakic.JK000613-ara1	13047.json	RAWrabicaShamAY2	0.78025	[0.78025]
0197WakicIbnJarrah.NuskhatWakic.JK000613-ara1	13047.bok.json	RAWrabicaSham19Y	0.78016	[0.78016]
0197WakicIbnJarrah.NuskhatWakic.JK000613-ara1	13013.json	RAWrabicaShamAY2	0.78	[0.78]
0197WakicIbnJarrah.NuskhatWakic.JK000613-ara1	0224QasimIbnSalam.FadailQuran.Shamela0012524-ara1	RELEASE	0.77988	[0.77988]
0197WakicIbnJarrah.NuskhatWakic.JK000613-ara1	12991.bok.json	RAWrabicaSham19Y	0.77976	[0.77976]
0197WakicIbnJarrah.NuskhatWakic.JK000613-ara1	0379IbnMuzaffarBazzaz.MuntaqaMinHadithIbnCammar.ShamAY0032955-ara1	RELEASE	0.77975	[0.77975]
0197WakicIbnJarrah.NuskhatWakic.JK000613-ara1	6772.json	RAWrabicaShamAY1	0.77947	[0.77947]
0197WakicIbnJarrah.NuskhatWakic.JK000613-ara1	0303Nasai.SunanSughra.Shia001740Vols-ara1	RELEASE	0.77935	[0.77935]
0197WakicIbnJarrah.NuskhatWakic.JK000613-ara1	13099.json	RAWrabicaShamAY2	0.77926	[0.77926]
0197WakicIbnJarrah.NuskhatWakic.JK000613-ara1	12524.json	RAWrabicaShamAY2	0.7792	[0.7792]
0197WakicIbnJarrah.NuskhatWakic.JK000613-ara1	0307IbnJarudNaysaburi.Muntaqa.ShamAY0033925-ara1	RELEASE	0.77894	[0.77894]
0197WakicIbnJarrah.NuskhatWakic.JK000613-ara1	0146MajacaIbnZubayr.MinHadith.Shamela0026745-ara1	RELEASE	0.77887	[0.77887]
0197WakicIbnJarrah.NuskhatWakic.JK000613-ara1	0307IbnJarudNaysaburi.Muntaqa.ShamAY0033947-ara1	RELEASE	0.77878	[0.77878]
0197WakicIbnJarrah.NuskhatWakic.JK000613-ara1	0307IbnJarudNaysaburi.Muntaqa.JK000488-ara1	RELEASE	0.77876	[0.77876]
0197WakicIbnJarrah.NuskhatWakic.JK000613-ara1	33953.json	RAWrabicaShamAY2	0.77835	[0.77835]
0197WakicIbnJarrah.NuskhatWakic.JK000613-ara1	Sham30K0033991	RAWrabica020000	0.77831	[0.77831]
0197WakicIbnJarrah.NuskhatWakic.JK000613-ara1	0256Bukhari.Sahih.JK000110-ara1	RELEASE	0.77826	[0.77826]
0197WakicIbnJarrah.NuskhatWakic.JK000613-ara1	33925.json	RAWrabicaShamAY2	0.77815	[0.77815]
0197WakicIbnJarrah.NuskhatWakic.JK000613-ara1	0303Nasai.SunanSughra.Shamela0000829-ara1	RELEASE	0.77811	[0.77811]
0197WakicIbnJarrah.NuskhatWakic.JK000613-ara1	33947.json	RAWrabicaShamAY2	0.77787	[0.77787]
0197WakicIbnJarrah.NuskhatWakic.JK000613-ara1	1161.json	RAWrabicaShamAY1	0.77779	[0.77779]
0197WakicIbnJarrah.NuskhatWakic.JK000613-ara1	0233YahyaIbnMacin.HadithYahya.Shamela0009294-ara1	RELEASE	0.77711	[0.77711]
0197WakicIbnJarrah.NuskhatWakic.JK000613-ara1	9563.json	RAWrabicaShamAY1	0.77669	[0.77669]
0197WakicIbnJarrah.NuskhatWakic.JK000613-ara1	0303Nasai.SunanKubra.Shamela0008361-ara1	RELEASE	0.77653	[0.77653]
0197WakicIbnJarrah.NuskhatWakic.JK000613-ara1	0330IbnIsmacilMahamili.Amali.Shamela0026425-ara1	RELEASE	0.77602	[0.77602]
0197WakicIbnJarrah.NuskhatWakic.JK000613-ara1	Shamela149015.txt	raw_ShamelaY19	0.77538	[0.77538]
0197WakicIbnJarrah.NuskhatWakic.JK000613-ara1	1314.json	RAWrabicaShamAY1	0.77522	[0.77522]
0197WakicIbnJarrah.NuskhatWakic.JK000613-ara1	34173.json	RAWrabicaShamAY2	0.77509	[0.77509]
0197WakicIbnJarrah.NuskhatWakic.JK000613-ara1	33910.json	RAWrabicaShamAY2	0.77504	[0.77504]
0197WakicIbnJarrah.NuskhatWakic.JK000613-ara1	0307IbnJarudNaysaburi.Muntaqa.ShamAY0033903-ara1	RELEASE	0.77482	[0.77482]
