source	target	lib	tfidfMax	tfidfDistances
0128IbnAbiHabibMisri.AhadithYazid.Shamela0030310-ara1	30310.json	RAWrabicaShamAY2	0.99989	[0.99989]
0128IbnAbiHabibMisri.AhadithYazid.Shamela0030310-ara1	Shamela030310.txt	raw_ShamelaY19	0.99947	[0.99947]
0128IbnAbiHabibMisri.AhadithYazid.Shamela0030310-ara1	0322AbuBakrZubayri.Fawaid.Shamela0030384-ara1	RELEASE	0.81779	[0.81779, 0.81348]
0128IbnAbiHabibMisri.AhadithYazid.Shamela0030310-ara1	0354IbnCabdAllahBazzaz.Fawaid.ShamAY0032846-ara1	RELEASE	0.81432	[0.81432]
0128IbnAbiHabibMisri.AhadithYazid.Shamela0030310-ara1	30384.json	RAWrabicaShamAY2	0.81376	[0.81376]
0128IbnAbiHabibMisri.AhadithYazid.Shamela0030310-ara1	Shamela030384.txt	raw_ShamelaY19	0.8134	[0.8134]
0128IbnAbiHabibMisri.AhadithYazid.Shamela0030310-ara1	0235IbnAbiShayba.Musnad.Shamela0013155-ara1	RELEASE	0.80948	[0.80948]
0128IbnAbiHabibMisri.AhadithYazid.Shamela0030310-ara1	32846.json	RAWrabicaShamAY2	0.80936	[0.80936]
0128IbnAbiHabibMisri.AhadithYazid.Shamela0030310-ara1	0235IbnAbiShayba.Musnad.JK007049-ara1	RELEASE	0.80702	[0.80702, 0.80263]
0128IbnAbiHabibMisri.AhadithYazid.Shamela0030310-ara1	13155.json	RAWrabicaShamAY2	0.80481	[0.80481]
0128IbnAbiHabibMisri.AhadithYazid.Shamela0030310-ara1	0307IbnHarunRuyani.Musnad.Shamela0013161-ara1	RELEASE	0.80449	[0.80449]
0128IbnAbiHabibMisri.AhadithYazid.Shamela0030310-ara1	13161.json	RAWrabicaShamAY2	0.79977	[0.79977]
0128IbnAbiHabibMisri.AhadithYazid.Shamela0030310-ara1	0347IbnHazlam.Juz.ShamAY0033707-ara1	RELEASE	0.79931	[0.79931, 0.79544]
0128IbnAbiHabibMisri.AhadithYazid.Shamela0030310-ara1	33707.json	RAWrabicaShamAY2	0.79571	[0.79571]
0128IbnAbiHabibMisri.AhadithYazid.Shamela0030310-ara1	0347IbnHazlam.Mashyakha.Shamela0029933-ara1	RELEASE	0.79054	[0.79054, 0.78668]
0128IbnAbiHabibMisri.AhadithYazid.Shamela0030310-ara1	7351.json	RAWrabicaShamAY1	0.79047	[0.79047]
0128IbnAbiHabibMisri.AhadithYazid.Shamela0030310-ara1	Shamela029933.txt	raw_ShamelaY19	0.79015	[0.79015]
0128IbnAbiHabibMisri.AhadithYazid.Shamela0030310-ara1	29933.json	RAWrabicaShamAY2	0.78881	[0.78881]
0128IbnAbiHabibMisri.AhadithYazid.Shamela0030310-ara1	0597IbnJawzi.CilalMutanahiyya.Shamela0007351-ara1	RELEASE	0.78669	[0.78669]
0128IbnAbiHabibMisri.AhadithYazid.Shamela0030310-ara1	8716.json	RAW_ABLibrary	0.78614	[0.78614]
0128IbnAbiHabibMisri.AhadithYazid.Shamela0030310-ara1	0458Bayhaqi.SunanSaghir.ShamAY0033602-ara1	RELEASE	0.786	[0.786]
0128IbnAbiHabibMisri.AhadithYazid.Shamela0030310-ara1	1500Anonymous.MiatHadithSaqitaMinSunanKubra.Shamela0008623-ara1	RELEASE	0.78542	[0.78542, 0.78091]
0128IbnAbiHabibMisri.AhadithYazid.Shamela0030310-ara1	0347IbnHazlam.Juz.Shamela0029720-ara1	RELEASE	0.78508	[0.78508]
0128IbnAbiHabibMisri.AhadithYazid.Shamela0030310-ara1	0458Bayhaqi.SunanSaghir.Shamela0012415-ara1	RELEASE	0.78468	[0.78468, 0.78097]
0128IbnAbiHabibMisri.AhadithYazid.Shamela0030310-ara1	12415.bok.json	RAWrabicaSham19Y	0.78428	[0.78428]
0128IbnAbiHabibMisri.AhadithYazid.Shamela0030310-ara1	0335IbnKulaybShashi.Musnad.Shamela0013066-ara1	RELEASE	0.78267	[0.78267, 0.77782]
0128IbnAbiHabibMisri.AhadithYazid.Shamela0030310-ara1	0312IbnCaliTusi.MukhtasarAhkam.JK000929-ara1	RELEASE	0.78118	[0.78118]
0128IbnAbiHabibMisri.AhadithYazid.Shamela0030310-ara1	0312IbnCaliTusi.MukhtasarAhkam.Shamela0005583-ara1	RELEASE	0.78117	[0.78117, 0.77669]
0128IbnAbiHabibMisri.AhadithYazid.Shamela0030310-ara1	33602.json	RAWrabicaShamAY2	0.78101	[0.78101]
0128IbnAbiHabibMisri.AhadithYazid.Shamela0030310-ara1	8623.json	RAWrabicaShamAY1	0.78093	[0.78093]
0128IbnAbiHabibMisri.AhadithYazid.Shamela0030310-ara1	5583.json	RAWrabicaShamAY1	0.78078	[0.78078]
0128IbnAbiHabibMisri.AhadithYazid.Shamela0030310-ara1	31633.json	RAWrabicaShamAY2	0.77983	[0.77983]
0128IbnAbiHabibMisri.AhadithYazid.Shamela0030310-ara1	0507AbuBakrShashi.ShamailNubuwwa.ShamAY0038637-ara1	RELEASE	0.77941	[0.77941, 0.77559]
0128IbnAbiHabibMisri.AhadithYazid.Shamela0030310-ara1	13066.json	RAWrabicaShamAY2	0.77822	[0.77822]
0128IbnAbiHabibMisri.AhadithYazid.Shamela0030310-ara1	38637.json	RAWrabicaShamAY3	0.77715	[0.77715]
0128IbnAbiHabibMisri.AhadithYazid.Shamela0030310-ara1	0275AbuCaliShacrani.Hadith.ShamAY0032776-ara1	RELEASE	0.77706	[0.77706, 0.77128]
0128IbnAbiHabibMisri.AhadithYazid.Shamela0030310-ara1	Shamela029720.txt	raw_ShamelaY19	0.776	[0.776]
0128IbnAbiHabibMisri.AhadithYazid.Shamela0030310-ara1	29720.json	RAWrabicaShamAY2	0.7753	[0.7753]
0128IbnAbiHabibMisri.AhadithYazid.Shamela0030310-ara1	0340IbnAcrabiBasri.Mucjam.Shamela0021494-ara1	RELEASE	0.77494	[0.77494]
0128IbnAbiHabibMisri.AhadithYazid.Shamela0030310-ara1	0348IbnSalmanNajjad.Hadith.Shamela0029866-ara1	RELEASE	0.77387	[0.77387]
0128IbnAbiHabibMisri.AhadithYazid.Shamela0030310-ara1	915.json	RAWrabicaShamAY1	0.77359	[0.77359]
0128IbnAbiHabibMisri.AhadithYazid.Shamela0030310-ara1	0281IbnAbiDunya.MakarimAkhlaq.Shamela0013180-ara1	RELEASE	0.77339	[0.77339]
0128IbnAbiHabibMisri.AhadithYazid.Shamela0030310-ara1	0335IbnKulaybShashi.Musnad.JK000576-ara1	RELEASE	0.77274	[0.77274]
0128IbnAbiHabibMisri.AhadithYazid.Shamela0030310-ara1	1446.json	RAWrabicaShamAY1	0.77229	[0.77229]
0128IbnAbiHabibMisri.AhadithYazid.Shamela0030310-ara1	32776.json	RAWrabicaShamAY2	0.77206	[0.77206]
0128IbnAbiHabibMisri.AhadithYazid.Shamela0030310-ara1	Shamela021494.txt	raw_ShamelaY19	0.77154	[0.77154]
0128IbnAbiHabibMisri.AhadithYazid.Shamela0030310-ara1	0343IbnSulaymanAtrabulusi.Hadith.Shamela0029862-ara1	RELEASE	0.77046	[0.77046]
0128IbnAbiHabibMisri.AhadithYazid.Shamela0030310-ara1	Sham30K0033793	RAWrabica020000	0.7699	[0.7699]
0128IbnAbiHabibMisri.AhadithYazid.Shamela0030310-ara1	0359AbuBakrNasibi.Hadith.Shamela0029897-ara1	RELEASE	0.7698	[0.7698, 0.76654]
0128IbnAbiHabibMisri.AhadithYazid.Shamela0030310-ara1	Shamela029897.txt	raw_ShamelaY19	0.76858	[0.76858]
0128IbnAbiHabibMisri.AhadithYazid.Shamela0030310-ara1	13180.json	RAWrabicaShamAY2	0.76851	[0.76851]
0128IbnAbiHabibMisri.AhadithYazid.Shamela0030310-ara1	0379IbnMuzaffarBazzaz.Fawaid.ShamAY0032753-ara1	RELEASE	0.7683	[0.7683, 0.76297]
0128IbnAbiHabibMisri.AhadithYazid.Shamela0030310-ara1	29862.json	RAWrabicaShamAY2	0.76812	[0.76812]
0128IbnAbiHabibMisri.AhadithYazid.Shamela0030310-ara1	0360Tabarani.MucjamAwsat.Shamela0028171-ara1	RELEASE	0.76812	[0.76812]
0128IbnAbiHabibMisri.AhadithYazid.Shamela0030310-ara1	29897.json	RAWrabicaShamAY2	0.76774	[0.76774]
0128IbnAbiHabibMisri.AhadithYazid.Shamela0030310-ara1	0369AbuShaykhIsbahani.AkhlaqNabi.ShamAY0034449-ara2	RELEASE	0.76757	[0.76757]
0128IbnAbiHabibMisri.AhadithYazid.Shamela0030310-ara1	0311IbnKhuzaymaNaysaburi.Sahih.Shamela0001446-ara1	RELEASE	0.76741	[0.76741]
0128IbnAbiHabibMisri.AhadithYazid.Shamela0030310-ara1	0369AbuShaykhIsbahani.AkhlaqNabi.Shamela0012980-ara1	RELEASE	0.76732	[0.76732]
0128IbnAbiHabibMisri.AhadithYazid.Shamela0030310-ara1	0327AbuBakrKharaiti.MuntaqaMinMakarim.JK001171-ara1	RELEASE	0.76648	[0.76648, 0.76133]
0128IbnAbiHabibMisri.AhadithYazid.Shamela0030310-ara1	0327AbuBakrKharaiti.MuntaqaMinMakarim.Shamela0011930-ara1	RELEASE	0.76645	[0.76645]
0128IbnAbiHabibMisri.AhadithYazid.Shamela0030310-ara1	Shamela029862.txt	raw_ShamelaY19	0.76595	[0.76595]
0128IbnAbiHabibMisri.AhadithYazid.Shamela0030310-ara1	Shamela029866.txt	raw_ShamelaY19	0.76574	[0.76574]
0128IbnAbiHabibMisri.AhadithYazid.Shamela0030310-ara1	0286IbnWaddahQurtubi.Bidac.Shamela0008208-ara1	RELEASE	0.76549	[0.76549, 0.76008]
