source	target	lib	tfidfMax	tfidfDistances
0161SufyanThawri.Tafsir.Tafsir02099-ara1	0161SufyanThawri.Tafsir.Shia002462-ara1	RELEASE	0.99082	[0.99082]
0161SufyanThawri.Tafsir.Tafsir02099-ara1	Shia002462	RAWrabica040000	0.95745	[0.95745]
0161SufyanThawri.Tafsir.Tafsir02099-ara1	0161SufyanThawri.Tafsir.JK000457-ara1	RELEASE	0.73748	[0.73748]
0161SufyanThawri.Tafsir.Tafsir02099-ara1	0161SufyanThawri.Tafsir.Shamela0002229-ara1	RELEASE	0.43038	[0.43038]
0161SufyanThawri.Tafsir.Tafsir02099-ara1	2229.json	RAWrabicaShamAY1	0.42033	[0.42033]
0161SufyanThawri.Tafsir.Tafsir02099-ara1	0265IbnHarbMawsili.HadithSufyanIbnCuyayna.Shamela0029708-ara1	RELEASE	0.36445	[0.36445]
0161SufyanThawri.Tafsir.Tafsir02099-ara1	0243HannadIbnSari.Zuhd.Shamela0013027-ara1	RELEASE	0.36166	[0.36166]
0161SufyanThawri.Tafsir.Tafsir02099-ara1	0399IbnAbiZamanaynIlbiri.RiyadJanna.JK009194-ara1	RELEASE	0.36154	[0.36154]
0161SufyanThawri.Tafsir.Tafsir02099-ara1	0243HannadIbnSari.Zuhd.JK000085-ara1	RELEASE	0.36051	[0.36051]
0161SufyanThawri.Tafsir.Tafsir02099-ara1	0197IbnWahbQurashi.TafsirQuran.Shamela0037361-ara1	RELEASE	0.3592	[0.3592]
0161SufyanThawri.Tafsir.Tafsir02099-ara1	7937.json	RAW_ABLibrary	0.35662	[0.35662]
0161SufyanThawri.Tafsir.Tafsir02099-ara1	0224QasimIbnSalam.FadailQuran.Shamela0012524-ara1	RELEASE	0.35585	[0.35585]
0161SufyanThawri.Tafsir.Tafsir02099-ara1	0399IbnAbiZamanaynIlbiri.RiyadJanna.Shamela0009698-ara1	RELEASE	0.355	[0.355]
0161SufyanThawri.Tafsir.Tafsir02099-ara1	0227IbnMansurKhurasani.Sunan.JK001473-ara1	RELEASE	0.35459	[0.35459]
0161SufyanThawri.Tafsir.Tafsir02099-ara1	0211CabdRazzakSancani.Tafsir.Tafsir02101-ara1	RELEASE	0.3542	[0.3542]
0161SufyanThawri.Tafsir.Tafsir02099-ara1	0224QasimIbnSalam.FadailQuran.JK011565-ara1	RELEASE	0.35312	[0.35312]
0161SufyanThawri.Tafsir.Tafsir02099-ara1	Shamela029708.txt	raw_ShamelaY19	0.35244	[0.35244]
0161SufyanThawri.Tafsir.Tafsir02099-ara1	1471.json	RAWrabicaShamAY1	0.35232	[0.35232]
0161SufyanThawri.Tafsir.Tafsir02099-ara1	13027.json	RAWrabicaShamAY2	0.35204	[0.35204]
0161SufyanThawri.Tafsir.Tafsir02099-ara1	000703Vols.automARkdown	RAW_Masaha	0.35197	[0.35197]
0161SufyanThawri.Tafsir.Tafsir02099-ara1	34809.json	RAWrabicaShamAY3	0.35132	[0.35132]
0161SufyanThawri.Tafsir.Tafsir02099-ara1	9698.json	RAWrabicaShamAY1	0.3497	[0.3497]
0161SufyanThawri.Tafsir.Tafsir02099-ara1	0197WakicIbnJarrah.Zuhd.JK011365-ara1	RELEASE	0.34927	[0.34927]
0161SufyanThawri.Tafsir.Tafsir02099-ara1	Shamela037361.txt	raw_ShamelaY19	0.34799	[0.34799]
0161SufyanThawri.Tafsir.Tafsir02099-ara1	0228IbnHammadKhuzaci.Fitan.Shia003470-ara1	RELEASE	0.34787	[0.34787]
0161SufyanThawri.Tafsir.Tafsir02099-ara1	001604Vols.automARkdown	RAW_Masaha	0.34782	[0.34782]
0161SufyanThawri.Tafsir.Tafsir02099-ara1	0228IbnHammadKhuzaci.Fitan.ShamAY0033953-ara1	RELEASE	0.34781	[0.34781]
